cod_insersao;descricao_kit;cod_kit;cod_sku;descricao_sku;segmento;serie;volume;envio;frequencia;usuario;info_produto;tipo_material;classificacao_produto;personalizacao
PG25LA294GA00;25 LV ALUNO EF2 9O ANO 4O BI GABARITO MG;;PG25LA294GA00;25 LV ALUNO EF2 9O ANO 4O BI GABARITO MG;FUND AF;9O ANO;Volume 04;V4;Bimestral;Aluno;Integrado;Livro;Livro;GABARITO MG
PG25LA294GR00;25 LV ALUNO EF2 9O ANO 4O BI GABARITO RS;;PG25LA294GR00;25 LV ALUNO EF2 9O ANO 4O BI GABARITO RS;FUND AF;9O ANO;Volume 04;V4;Bimestral;Aluno;Integrado;Livro;Livro;GABARITO RS
PG25LA294MA00;25 LV ALUNO EF2 9O ANO 4O BI MACK;;PG25LA294MA00;25 LV ALUNO EF2 9O ANO 4O BI MACK;FUND AF;9O ANO;Volume 04;V4;Bimestral;Aluno;Integrado;Livro;Livro;MACK
PG25LA294ZA00;25 LV ALUNO EF2 9O ANO 4O BI MELLO DANTE;;PG25LA294ZA00;25 LV ALUNO EF2 9O ANO 4O BI MELLO DANTE;FUND AF;9O ANO;;;Bimestral;;;livro;Livro;MELLO DANTE
PG25LA294RV00;25 LV ALUNO EF2 9O ANO 4O BI REDE VIVO;;PG25LA294RV00;25 LV ALUNO EF2 9O ANO 4O BI REDE VIVO;FUND AF;9O ANO;;;Bimestral;;;livro;Livro;REDE VIVO
PG25LA294CR00;25 LV ALUNO EF2 9O ANO 4O BI REFERENCIAL;;PG25LA294CR00;25 LV ALUNO EF2 9O ANO 4O BI REFERENCIAL;FUND AF;9O ANO;Volume 04;V4;Bimestral;Aluno;Integrado;Livro;Livro;REFERENCIAL
PG25LA294RO00;25 LV ALUNO EF2 9O ANO 4O BI ROSALVO;;PG25LA294RO00;25 LV ALUNO EF2 9O ANO 4O BI ROSALVO;FUND AF;9O ANO;Volume 04;V4;Bimestral;Aluno;Integrado;Livro;Livro;ROSALVO
PG25LA294SA00;25 LV ALUNO EF2 9O ANO 4O BI SANTO ANJO;;PG25LA294SA00;25 LV ALUNO EF2 9O ANO 4O BI SANTO ANJO;FUND AF;9O ANO;Volume 04;V4;Bimestral;Aluno;Integrado;Livro;Livro;SANTO ANJO
PG25LA294SAMC;25 LV ALUNO EF2 9O ANO 4O BI SANTO ANJO MATEMATICA;;PG25LA294SAMC;25 LV ALUNO EF2 9O ANO 4O BI SANTO ANJO MATEMATICA;FUND AF;9O ANO;Volume 04;V4;Bimestral;Aluno;Caderno de atividades de Matemática;Livro;Livro;SANTO ANJO
PG25LA294SE00;25 LV ALUNO EF2 9O ANO 4O BI SECULO;;PG25LA294SE00;25 LV ALUNO EF2 9O ANO 4O BI SECULO;FUND AF;9O ANO;Volume 04;V4;Bimestral;Aluno;Integrado;Livro;Livro;SECULO
PG25LA294ST00;25 LV ALUNO EF2 9O ANO 4O BI STATUS;;PG25LA294ST00;25 LV ALUNO EF2 9O ANO 4O BI STATUS;FUND AF;9O ANO;;;Bimestral;;;livro;Livro;STATUS
PG25LA294TA00;25 LV ALUNO EF2 9O ANO 4O BI TAMANDARE;;PG25LA294TA00;25 LV ALUNO EF2 9O ANO 4O BI TAMANDARE;FUND AF;9O ANO;Volume 04;V4;Bimestral;Aluno;Integrado;Livro;Livro;TAMANDARE
PG25LA294PT00;25 LV ALUNO EF2 9O ANO 4O BI PET CURSOS;;PG25LA294PT00;25 LV ALUNO EF2 9O ANO 4O BI PET CURSOS;FUND AF;9O ANO;Volume 04;V4;Bimestral;Aluno;Integrado;Livro;Livro;PET CURSOS
PG25LA294EE00;25 LV ALUNO EF2 9O ANO 4O BI ELO;;PG25LA294EE00;25 LV ALUNO EF2 9O ANO 4O BI ELO;FUND AF;9O ANO;Volume 04;V4;Bimestral;Aluno;Integrado;Livro;Livro;ELO
82101150104;SAE ALUNO EM 1A SERIE SAE 4O BI;82101150104;PG25LA314SD01;25 LV ALUNO EM 1A SERIE 4O BI SAE LCH;EM;1A SERIE;Volume 04;V4;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;SAE
82101150104;SAE ALUNO EM 1A SERIE SAE 4O BI;82101150104;PG25LA314SD02;25 LV ALUNO EM 1A SERIE 4O BI SAE MCN;EM;1A SERIE;Volume 04;V4;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;SAE
82101150204;CELLULA MATER ALUNO EM 1A SERIE CELLULA MATER 4O BI;82101150204;PG25LA314ZU01;25 LV ALUNO EM 1A SERIE 4O BI CELLULA MATER LCH;EM;1A SERIE;Volume 04;V4;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;CELLULA MATER
82101150204;CELLULA MATER ALUNO EM 1A SERIE CELLULA MATER 4O BI;82101150204;PG25LA314ZU02;25 LV ALUNO EM 1A SERIE 4O BI CELLULA MATER MCN;EM;1A SERIE;Volume 04;V4;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;CELLULA MATER
82101150404;FILOMENA ALUNO EM 1A SERIE FILOMENA 4O BI;82101150404;PG25LA314FL01;25 LV ALUNO EM 1A SERIE 4O BI FILOMENA LCH;EM;1A SERIE;Volume 04;V4;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;FILOMENA
82101150404;FILOMENA ALUNO EM 1A SERIE FILOMENA 4O BI;82101150404;PG25LA314FL02;25 LV ALUNO EM 1A SERIE 4O BI FILOMENA MCN;EM;1A SERIE;Volume 04;V4;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;FILOMENA
82101150504;GABARITO MG ALUNO EM 1A SERIE GABARITO MG 4O BI;82101150504;PG25LA314GA01;25 LV ALUNO EM 1A SERIE 4O BI GABARITO MG LCH;EM;1A SERIE;Volume 04;V4;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;GABARITO MG
82101150504;GABARITO MG ALUNO EM 1A SERIE GABARITO MG 4O BI;82101150504;PG25LA314GA02;25 LV ALUNO EM 1A SERIE 4O BI GABARITO MG MCN;EM;1A SERIE;Volume 04;V4;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;GABARITO MG
82101150604;GABARITO RS ALUNO EM 1A SERIE GABARITO RS 4O BI;82101150604;PG25LA314GR01;25 LV ALUNO EM 1A SERIE 4O BI GABARITO RS LCH;EM;1A SERIE;Volume 04;V4;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;GABARITO RS
82101150604;GABARITO RS ALUNO EM 1A SERIE GABARITO RS 4O BI;82101150604;PG25LA314GR02;25 LV ALUNO EM 1A SERIE 4O BI GABARITO RS MCN;EM;1A SERIE;Volume 04;V4;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;GABARITO RS
82101150704;MACK ALUNO EM 1A SERIE MACK 4O BI;82101150704;PG25LA314MA01;25 LV ALUNO EM 1A SERIE 4O BI MACK LCH;EM;1A SERIE;Volume 04;V4;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;MACK
82101150704;MACK ALUNO EM 1A SERIE MACK 4O BI;82101150704;PG25LA314MA02;25 LV ALUNO EM 1A SERIE 4O BI MACK MCN;EM;1A SERIE;Volume 04;V4;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;MACK
82101150904;MELLO DANTE ALUNO EM 1A SERIE MELLO DANTE 4O BI;82101150904;PG25LA314ZA01;25 LV ALUNO EM 1A SERIE 4O BI MELLO DANTE LCH;EM;1A SERIE;;;Bimestral;;;livro;Livro;MELLO DANTE
82101150904;MELLO DANTE ALUNO EM 1A SERIE MELLO DANTE 4O BI;82101150904;PG25LA314ZA02;25 LV ALUNO EM 1A SERIE 4O BI MELLO DANTE MCN;EM;1A SERIE;;;Bimestral;;;livro;Livro;MELLO DANTE
82101151004;REDE VIVO ALUNO EM 1A SERIE REDE VIVO 4O BI;82101151004;PG25LA314RV01;25 LV ALUNO EM 1A SERIE 4O BI REDE VIVO LCH;EM;1A SERIE;;;Bimestral;;;livro;Livro;REDE VIVO
82101151004;REDE VIVO ALUNO EM 1A SERIE REDE VIVO 4O BI;82101151004;PG25LA314RV02;25 LV ALUNO EM 1A SERIE 4O BI REDE VIVO MCN;EM;1A SERIE;;;Bimestral;;;livro;Livro;REDE VIVO
82101151104;REFERENCIAL ALUNO EM 1A SERIE REFERENCIAL 4O BI;82101151104;PG25LA314CR01;25 LV ALUNO EM 1A SERIE 4O BI REFERENCIAL LCH;EM;1A SERIE;Volume 04;V4;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;REFERENCIAL
82101151104;REFERENCIAL ALUNO EM 1A SERIE REFERENCIAL 4O BI;82101151104;PG25LA314CR02;25 LV ALUNO EM 1A SERIE 4O BI REFERENCIAL MCN;EM;1A SERIE;Volume 04;V4;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;REFERENCIAL
82101151204;ROSALVO ALUNO EM 1A SERIE ROSALVO 4O BI;82101151204;PG25LA314RO01;25 LV ALUNO EM 1A SERIE 4O BI ROSALVO LCH;EM;1A SERIE;Volume 04;V4;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;ROSALVO
82101151204;ROSALVO ALUNO EM 1A SERIE ROSALVO 4O BI;82101151204;PG25LA314RO02;25 LV ALUNO EM 1A SERIE 4O BI ROSALVO MCN;EM;1A SERIE;Volume 04;V4;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;ROSALVO
82101151304;SANTO ANJO ALUNO EM 1A SERIE SANTO ANJO 4O BI;82101151304;PG25LA314SA01;25 LV ALUNO EM 1A SERIE 4O BI SANTO ANJO LCH;EM;1A SERIE;Volume 04;V4;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;SANTO ANJO
82101151304;SANTO ANJO ALUNO EM 1A SERIE SANTO ANJO 4O BI;82101151304;PG25LA314SA02;25 LV ALUNO EM 1A SERIE 4O BI SANTO ANJO MCN;EM;1A SERIE;Volume 04;V4;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;SANTO ANJO
82101151404;SECULO ALUNO EM 1A SERIE SECULO 4O BI;82101151404;PG25LA314SE01;25 LV ALUNO EM 1A SERIE 4O BI SECULO LCH;EM;1A SERIE;Volume 04;V4;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;SECULO
82101151404;SECULO ALUNO EM 1A SERIE SECULO 4O BI;82101151404;PG25LA314SE02;25 LV ALUNO EM 1A SERIE 4O BI SECULO MCN;EM;1A SERIE;Volume 04;V4;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;SECULO
82101151504;STATUS ALUNO EM 1A SERIE STATUS 4O BI;82101151504;PG25LA314ST01;25 LV ALUNO EM 1A SERIE 4O BI STATUS LCH;EM;1A SERIE;;;Bimestral;;;livro;Livro;STATUS
82101151504;STATUS ALUNO EM 1A SERIE STATUS 4O BI;82101151504;PG25LA314ST02;25 LV ALUNO EM 1A SERIE 4O BI STATUS MCN;EM;1A SERIE;;;Bimestral;;;livro;Livro;STATUS
82101151604;TAMANDARE ALUNO EM 1A SERIE TAMANDARE 4O BI;82101151604;PG25LA314TA01;25 LV ALUNO EM 1A SERIE 4O BI TAMANDARE LCH;EM;1A SERIE;Volume 04;V4;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;TAMANDARE
82101151604;TAMANDARE ALUNO EM 1A SERIE TAMANDARE 4O BI;82101151604;PG25LA314TA02;25 LV ALUNO EM 1A SERIE 4O BI TAMANDARE MCN;EM;1A SERIE;Volume 04;V4;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;TAMANDARE
82101152004;PET CURSOS ALUNO EM 1A SERIE PET CURSOS 4O BI;82101152004;PG25LA314PT01;25 LV ALUNO EM 1A SERIE 4O BI PET CURSOS LCH;EM;1A SERIE;Volume 04;V4;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;PET CURSOS
82101152004;PET CURSOS ALUNO EM 1A SERIE PET CURSOS 4O BI;82101152004;PG25LA314PT02;25 LV ALUNO EM 1A SERIE 4O BI PET CURSOS MCN;EM;1A SERIE;Volume 04;V4;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;PET CURSOS
82101152104;ELO ALUNO EM 1A SERIE ELO 4O BI;82101152104;PG25LA314EE01;25 LV ALUNO EM 1A SERIE 4O BI ELO LCH;EM;1A SERIE;Volume 04;V4;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;ELO
82101152104;ELO ALUNO EM 1A SERIE ELO 4O BI;82101152104;PG25LA314EE02;25 LV ALUNO EM 1A SERIE 4O BI ELO MCN;EM;1A SERIE;Volume 04;V4;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;ELO
82101160104;SAE ALUNO EM 2A SERIE SAE 4O BI;82101160104;PG25LA324SD01;25 LV ALUNO EM 2A SERIE 4O BI SAE LCH;EM;2A SERIE;Volume 04;V4;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;SAE
82101160104;SAE ALUNO EM 2A SERIE SAE 4O BI;82101160104;PG25LA324SD02;25 LV ALUNO EM 2A SERIE 4O BI SAE MCN;EM;2A SERIE;Volume 04;V4;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;SAE
82101160204;CELLULA MATER ALUNO EM 2A SERIE CELLULA MATER 4O BI;82101160204;PG25LA324ZU01;25 LV ALUNO EM 2A SERIE 4O BI CELLULA MATER LCH;EM;2A SERIE;Volume 04;V4;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;CELLULA MATER
82101160204;CELLULA MATER ALUNO EM 2A SERIE CELLULA MATER 4O BI;82101160204;PG25LA324ZU02;25 LV ALUNO EM 2A SERIE 4O BI CELLULA MATER MCN;EM;2A SERIE;Volume 04;V4;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;CELLULA MATER
82101160404;FILOMENA ALUNO EM 2A SERIE FILOMENA 4O BI;82101160404;PG25LA324FL01;25 LV ALUNO EM 2A SERIE 4O BI FILOMENA LCH;EM;2A SERIE;Volume 04;V4;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;FILOMENA
82101160404;FILOMENA ALUNO EM 2A SERIE FILOMENA 4O BI;82101160404;PG25LA324FL02;25 LV ALUNO EM 2A SERIE 4O BI FILOMENA MCN;EM;2A SERIE;Volume 04;V4;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;FILOMENA
82101160504;GABARITO MG ALUNO EM 2A SERIE GABARITO MG 4O BI;82101160504;PG25LA324GA01;25 LV ALUNO EM 2A SERIE 4O BI GABARITO MG LCH;EM;2A SERIE;Volume 04;V4;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;GABARITO MG
82101160504;GABARITO MG ALUNO EM 2A SERIE GABARITO MG 4O BI;82101160504;PG25LA324GA02;25 LV ALUNO EM 2A SERIE 4O BI GABARITO MG MCN;EM;2A SERIE;Volume 04;V4;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;GABARITO MG
82101160604;GABARITO RS ALUNO EM 2A SERIE GABARITO RS 4O BI;82101160604;PG25LA324GR01;25 LV ALUNO EM 2A SERIE 4O BI GABARITO RS LCH;EM;2A SERIE;Volume 04;V4;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;GABARITO RS
82101160604;GABARITO RS ALUNO EM 2A SERIE GABARITO RS 4O BI;82101160604;PG25LA324GR02;25 LV ALUNO EM 2A SERIE 4O BI GABARITO RS MCN;EM;2A SERIE;Volume 04;V4;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;GABARITO RS
82101160704;MACK ALUNO EM 2A SERIE MACK 4O BI;82101160704;PG25LA324MA01;25 LV ALUNO EM 2A SERIE 4O BI MACK LCH;EM;2A SERIE;Volume 04;V4;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;MACK
82101160704;MACK ALUNO EM 2A SERIE MACK 4O BI;82101160704;PG25LA324MA02;25 LV ALUNO EM 2A SERIE 4O BI MACK MCN;EM;2A SERIE;Volume 04;V4;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;MACK
82101160904;MELLO DANTE ALUNO EM 2A SERIE MELLO DANTE 4O BI;82101160904;PG25LA324ZA01;25 LV ALUNO EM 2A SERIE 4O BI MELLO DANTE LCH;EM;2A SERIE;;;Bimestral;;;livro;Livro;MELLO DANTE
82101160904;MELLO DANTE ALUNO EM 2A SERIE MELLO DANTE 4O BI;82101160904;PG25LA324ZA02;25 LV ALUNO EM 2A SERIE 4O BI MELLO DANTE MCN;EM;2A SERIE;;;Bimestral;;;livro;Livro;MELLO DANTE
82101161004;REDE VIVO ALUNO EM 2A SERIE REDE VIVO 4O BI;82101161004;PG25LA324RV01;25 LV ALUNO EM 2A SERIE 4O BI REDE VIVO LCH;EM;2A SERIE;;;Bimestral;;;livro;Livro;REDE VIVO
82101161004;REDE VIVO ALUNO EM 2A SERIE REDE VIVO 4O BI;82101161004;PG25LA324RV02;25 LV ALUNO EM 2A SERIE 4O BI REDE VIVO MCN;EM;2A SERIE;;;Bimestral;;;livro;Livro;REDE VIVO
82101161104;REFERENCIAL ALUNO EM 2A SERIE REFERENCIAL 4O BI;82101161104;PG25LA324CR01;25 LV ALUNO EM 2A SERIE 4O BI REFERENCIAL LCH;EM;2A SERIE;Volume 04;V4;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;REFERENCIAL
82101161104;REFERENCIAL ALUNO EM 2A SERIE REFERENCIAL 4O BI;82101161104;PG25LA324CR02;25 LV ALUNO EM 2A SERIE 4O BI REFERENCIAL MCN;EM;2A SERIE;Volume 04;V4;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;REFERENCIAL
82101161204;ROSALVO ALUNO EM 2A SERIE ROSALVO 4O BI;82101161204;PG25LA324RO01;25 LV ALUNO EM 2A SERIE 4O BI ROSALVO LCH;EM;2A SERIE;Volume 04;V4;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;ROSALVO
82101161204;ROSALVO ALUNO EM 2A SERIE ROSALVO 4O BI;82101161204;PG25LA324RO02;25 LV ALUNO EM 2A SERIE 4O BI ROSALVO MCN;EM;2A SERIE;Volume 04;V4;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;ROSALVO
82101161304;SANTO ANJO ALUNO EM 2A SERIE SANTO ANJO 4O BI;82101161304;PG25LA324SA01;25 LV ALUNO EM 2A SERIE 4O BI SANTO ANJO LCH;EM;2A SERIE;Volume 04;V4;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;SANTO ANJO
82101161304;SANTO ANJO ALUNO EM 2A SERIE SANTO ANJO 4O BI;82101161304;PG25LA324SA02;25 LV ALUNO EM 2A SERIE 4O BI SANTO ANJO MCN;EM;2A SERIE;Volume 04;V4;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;SANTO ANJO
82101161404;SECULO ALUNO EM 2A SERIE SECULO 4O BI;82101161404;PG25LA324SE01;25 LV ALUNO EM 2A SERIE 4O BI SECULO LCH;EM;2A SERIE;Volume 04;V4;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;SECULO
82101161404;SECULO ALUNO EM 2A SERIE SECULO 4O BI;82101161404;PG25LA324SE02;25 LV ALUNO EM 2A SERIE 4O BI SECULO MCN;EM;2A SERIE;Volume 04;V4;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;SECULO
82101161504;STATUS ALUNO EM 2A SERIE STATUS 4O BI;82101161504;PG25LA324ST01;25 LV ALUNO EM 2A SERIE 4O BI STATUS LCH;EM;2A SERIE;;;Bimestral;;;livro;Livro;STATUS
82101161504;STATUS ALUNO EM 2A SERIE STATUS 4O BI;82101161504;PG25LA324ST02;25 LV ALUNO EM 2A SERIE 4O BI STATUS MCN;EM;2A SERIE;;;Bimestral;;;livro;Livro;STATUS
82101161604;TAMANDARE ALUNO EM 2A SERIE TAMANDARE 4O BI;82101161604;PG25LA324TA01;25 LV ALUNO EM 2A SERIE 4O BI TAMANDARE LCH;EM;2A SERIE;Volume 04;V4;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;TAMANDARE
82101161604;TAMANDARE ALUNO EM 2A SERIE TAMANDARE 4O BI;82101161604;PG25LA324TA02;25 LV ALUNO EM 2A SERIE 4O BI TAMANDARE MCN;EM;2A SERIE;Volume 04;V4;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;TAMANDARE
82101162004;PET CURSOS ALUNO EM 2A SERIE PET CURSOS 4O BI;82101162004;PG25LA324PT01;25 LV ALUNO EM 2A SERIE 4O BI PET CURSOS LCH;EM;2A SERIE;Volume 04;V4;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;PET CURSOS
82101162004;PET CURSOS ALUNO EM 2A SERIE PET CURSOS 4O BI;82101162004;PG25LA324PT02;25 LV ALUNO EM 2A SERIE 4O BI PET CURSOS MCN;EM;2A SERIE;Volume 04;V4;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;PET CURSOS
82101162104;ELO ALUNO EM 2A SERIE ELO 4O BI;82101162104;PG25LA324EE01;25 LV ALUNO EM 2A SERIE 4O BI ELO LCH;EM;2A SERIE;Volume 04;V4;Bimestral;Aluno;Linguagens e Ciências Humanas;Livro;Livro;ELO
82101162104;ELO ALUNO EM 2A SERIE ELO 4O BI;82101162104;PG25LA324EE02;25 LV ALUNO EM 2A SERIE 4O BI ELO MCN;EM;2A SERIE;Volume 04;V4;Bimestral;Aluno;Matemática e Ciências da Natureza;Livro;Livro;ELO
82101170104;SAE ALUNO PV APROVA MAIS SAE 4O BI;82101170104;PG25LA414SD01;25 LV ALUNO PV APROVA MAIS 4O BI SAE LIVRO 1;PV;APROVA +;Volume 04;V4;Bimestral;Aluno;Integrado;Livro;Livro;SAE
82101170104;SAE ALUNO PV APROVA MAIS SAE 4O BI;82101170104;PG25LA414SD02;25 LV ALUNO PV APROVA MAIS 4O BI SAE REV;PV;APROVA +;Volume 05;V4;Bimestral;Aluno;Integrado;Livro;Livro;SAE
82101170204;CELLULA MATER ALUNO PV APROVA MAIS CELLULA MATER 4O BI;82101170204;PG25LA414ZU01;25 LV ALUNO PV APROVA MAIS 4O BI CELLULA MATER LIV;PV;APROVA +;Volume 04;V4;Bimestral;Aluno;Integrado;Livro;Livro;CELLULA MATER
82101170204;CELLULA MATER ALUNO PV APROVA MAIS CELLULA MATER 4O BI;82101170204;PG25LA414ZU02;25 LV ALUNO PV APROVA MAIS 4O BI CELLULA MATER REV;PV;APROVA +;Volume 05;V4;Bimestral;Aluno;Integrado;Livro;Livro;CELLULA MATER
82101170404;GABARITO MG ALUNO PV APROVA MAIS GABARITO MG 4O BI;82101170404;PG25LA414GA01;25 LV ALUNO PV APROVA MAIS 4O BI GABARITO MG LIVRO;PV;APROVA +;Volume 04;V4;Bimestral;Aluno;Integrado;Livro;Livro;GABARITO MG
82101170404;GABARITO MG ALUNO PV APROVA MAIS GABARITO MG 4O BI;82101170404;PG25LA414GA02;25 LV ALUNO PV APROVA MAIS 4O BI GABARITO MG REV;PV;APROVA +;Volume 05;V4;Bimestral;Aluno;Integrado;Livro;Livro;GABARITO MG
82101170504;GBARITO RS ALUNO PV APROVA MAIS GABARITO RS 4O BI;82101170504;PG25LA414GR01;25 LV ALUNO PV APROVA MAIS 4O BI GABARITO RS LIVRO;PV;APROVA +;Volume 04;V4;Bimestral;Aluno;Integrado;Livro;Livro;GABARITO RS
82101170504;GBARITO RS ALUNO PV APROVA MAIS GABARITO RS 4O BI;82101170504;PG25LA414GR02;25 LV ALUNO PV APROVA MAIS 4O BI GABARITO RS REV;PV;APROVA +;Volume 05;V4;Bimestral;Aluno;Integrado;Livro;Livro;GABARITO RS
82101170604;MACK ALUNO PV APROVA MAIS MACK 4O BI;82101170604;PG25LA414MA01;25 LV ALUNO PV APROVA MAIS 4O BI MACK LIVRO 1;PV;APROVA +;Volume 04;V4;Bimestral;Aluno;Integrado;Livro;Livro;MACK
82101170604;MACK ALUNO PV APROVA MAIS MACK 4O BI;82101170604;PG25LA414MA02;25 LV ALUNO PV APROVA MAIS 4O BI MACK REV;PV;APROVA +;Volume 05;V4;Bimestral;Aluno;Integrado;Livro;Livro;MACK
82101170804;MELLO DANTE ALUNO PV APROVA MAIS MELLO DANTE 4O BI;82101170804;PG25LA414ZA01;25 LV ALUNO PV APROVA MAIS 4O BI MELLO DANTE LIVRO;;;;;Bimestral;;;livro;Livro;MELLO DANTE
82101170804;MELLO DANTE ALUNO PV APROVA MAIS MELLO DANTE 4O BI;82101170804;PG25LA414ZA02;25 LV ALUNO PV APROVA MAIS 4O BI MELLO DANTE REV;;;;;Bimestral;;;livro;Livro;MELLO DANTE
82101170904;REDE VIVO ALUNO PV APROVA MAIS REDE VIVO 4O BI;82101170904;PG25LA414RV01;25 LV ALUNO PV APROVA MAIS 4O BI REDE VIVO LIVRO 1;;;;;Bimestral;;;livro;Livro;REDE VIVO
82101170904;REDE VIVO ALUNO PV APROVA MAIS REDE VIVO 4O BI;82101170904;PG25LA414RV02;25 LV ALUNO PV APROVA MAIS 4O BI REDE VIVO REV;;;;;Bimestral;;;livro;Livro;REDE VIVO
82101171004;REFERENCIAL ALUNO PV APROVA MAIS REFERENCIAL 4O BI;82101171004;PG25LA414CR01;25 LV ALUNO PV APROVA MAIS 4O BI REFERENCIAL LIVRO;PV;APROVA +;Volume 04;V4;Bimestral;Aluno;Integrado;Livro;Livro;REFERENCIAL
82101171004;REFERENCIAL ALUNO PV APROVA MAIS REFERENCIAL 4O BI;82101171004;PG25LA414CR02;25 LV ALUNO PV APROVA MAIS 4O BI REFERENCIAL REV;PV;APROVA +;Volume 05;V4;Bimestral;Aluno;Integrado;Livro;Livro;REFERENCIAL
82101171104;ROSALVO ALUNO PV APROVA MAIS ROSALVO 4O BI;82101171104;PG25LA414RO01;25 LV ALUNO PV APROVA MAIS 4O BI ROSALVO LIVRO 1;PV;APROVA +;Volume 04;V4;Bimestral;Aluno;Integrado;Livro;Livro;ROSALVO
82101171104;ROSALVO ALUNO PV APROVA MAIS ROSALVO 4O BI;82101171104;PG25LA414RO02;25 LV ALUNO PV APROVA MAIS 4O BI ROSALVO REV;PV;APROVA +;Volume 05;V4;Bimestral;Aluno;Integrado;Livro;Livro;ROSALVO
82101171204;SECULO ALUNO PV APROVA MAIS SECULO 4O BI;82101171204;PG25LA414SE01;25 LV ALUNO PV APROVA MAIS 4O BI SECULO LIVRO 1;PV;APROVA +;Volume 04;V4;Bimestral;Aluno;Integrado;Livro;Livro;SECULO
82101171204;SECULO ALUNO PV APROVA MAIS SECULO 4O BI;82101171204;PG25LA414SE02;25 LV ALUNO PV APROVA MAIS 4O BI SECULO REV;PV;APROVA +;Volume 05;V4;Bimestral;Aluno;Integrado;Livro;Livro;SECULO
82101171304;STATUS ALUNO PV APROVA MAIS STATUS 4O BI;82101171304;PG25LA414ST01;25 LV ALUNO PV APROVA MAIS 4O BI STATUS LIVRO 1;;;;;Bimestral;;;livro;Livro;STATUS
82101171304;STATUS ALUNO PV APROVA MAIS STATUS 4O BI;82101171304;PG25LA414ST02;25 LV ALUNO PV APROVA MAIS 4O BI STATUS REV;;;;;Bimestral;;;livro;Livro;STATUS
82101171404;TAMANDARE ALUNO PV APROVA MAIS TAMANDARE 4O BI;82101171404;PG25LA414TA01;25 LV ALUNO PV APROVA MAIS 4O BI TAMANDARE LIVRO 1;PV;APROVA +;Volume 04;V4;Bimestral;Aluno;Integrado;Livro;Livro;TAMANDARE
